,schoolcode,districtcode,countycode,year,charter,dropout,schoolmode,virtualper,hybridper,totalenroll,lowincome,white,black,hispanic,state
1680,234905001tx,234905tx,234tx,2021,0.0,0.0,0.0,0.0,0.0,138.0,36.2319,77.5362,0.7246,18.8406,tx
1681,234909001tx,234909tx,234tx,2021,0.0,0.0,0.0,0.0,0.0,133.0,63.1579,76.6917,0.7519,14.2857,tx
1682,240901008tx,240901tx,240tx,2021,0.0,0.2,100.0,100.0,0.0,431.0,90.9513,0.232,0.0,99.0719,tx
1683,241902001tx,241902tx,241tx,2021,0.0,0.0,0.0,0.0,0.0,314.0,32.8025,63.6943,4.7771,30.2548,tx
1684,242905001tx,242905tx,242tx,2021,0.0,0.0,0.0,0.0,0.0,28.0,57.1429,53.5714,3.5714,35.7143,tx
1685,242906001tx,242906tx,242tx,2021,0.0,0.0,0.0,0.0,0.0,39.0,33.3333,82.0513,0.0,7.6923,tx
1686,243905009tx,243905tx,243tx,2021,0.0,0.0,0.0,0.0,0.0,44.0,68.1818,25.0,20.4545,43.1818,tx
1687,244901001tx,244901tx,244tx,2021,0.0,0.0,0.0,0.0,0.0,35.0,60.0,60.0,0.0,40.0,tx
1688,244905001tx,244905tx,244tx,2021,0.0,1.4,0.0,0.0,0.0,69.0,26.087,66.6667,1.4493,24.6377,tx
1689,246909015tx,246909tx,246tx,2021,0.0,0.3,0.0,0.0,0.0,364.0,34.0659,35.4396,9.8901,37.9121,tx
1690,247901002tx,247901tx,247tx,2021,0.0,0.0,0.0,0.0,0.0,26.0,61.5385,19.2308,0.0,80.7692,tx
1691,247903002tx,247903tx,247tx,2021,0.0,0.0,0.0,0.0,0.0,37.0,29.7297,67.5676,2.7027,8.1081,tx
1692,247906002tx,247906tx,247tx,2021,0.0,-1.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,100.0,tx
1693,248902001tx,248902tx,248tx,2021,0.0,0.0,0.0,0.0,0.0,120.0,36.6667,56.6667,0.8333,40.0,tx
1694,249901001tx,249901tx,249tx,2021,0.0,0.0,0.0,0.0,0.0,223.0,28.6996,85.2018,0.4484,11.6592,tx
1695,249908001tx,249908tx,249tx,2021,0.0,0.0,0.0,0.0,0.0,93.0,36.5591,76.3441,1.0753,21.5054,tx
1696,250904001tx,250904tx,250tx,2021,0.0,0.0,0.0,0.0,0.0,382.0,63.3508,76.178,3.6649,15.1832,tx
1697,250906002tx,250906tx,250tx,2021,0.0,0.0,0.0,0.0,0.0,9.0,-33.3333,100.0,0.0,0.0,tx
1698,251902001tx,251902tx,251tx,2021,0.0,0.0,0.0,0.0,0.0,144.0,65.2778,34.0278,0.0,65.9722,tx
1699,252902002tx,252902tx,252tx,2021,0.0,0.0,0.0,0.0,0.0,61.0,52.459,81.9672,0.0,4.918,tx
