,totalenrolled,white,black,hispanic,lowincome,dropout,year,charter,hybridper,virtualper,schoolmode,schoolcode,countycode,districtcode,state
2461,368,90.2,1.4,5.2,29.9,3.1,2019,0,0.0,0.0,0.0,531020110260001il,53102il,53102011il,il
2462,356,91.3,0.0,4.8,29.5,0.6,2018,0,0.0,0.0,0.0,531020110260001il,53102il,53102011il,il
2463,374,92.8,0.8,3.5,30.7,0.5,2017,0,0.0,0.0,0.0,531020110260001il,53102il,53102011il,il
2464,139,91.4,0.0,0.0,50.4,6.7,2021,0,0.0,0.0,0.0909,531020210260001il,53102il,53102021il,il
2465,145,92.4,0.7,3.4,50.3,2.8,2019,0,0.0,0.0,0.0,531020210260001il,53102il,53102021il,il
2466,147,89.8,0.0,0.0,49.0,1.0,2018,0,0.0,0.0,0.0,531020210260001il,53102il,53102021il,il
2467,159,89.9,2.5,4.4,41.5,2.7,2017,0,0.0,0.0,0.0,531020210260001il,53102il,53102021il,il
2468,139,94.2,0.0,0.0,18.7,2.8,2021,0,0.0,0.0,0.0909,531020600260001il,53102il,53102060il,il
2469,163,98.2,0.0,0.6,21.5,2.8,2019,0,0.0,0.0,0.0,531020600260001il,53102il,53102060il,il
2470,164,97.0,0.0,0.0,26.2,0.6,2018,0,0.0,0.0,0.0,531020600260001il,53102il,53102060il,il
2471,170,95.3,0.6,2.9,28.2,2.4,2017,0,0.0,0.0,0.0,531020600260001il,53102il,53102060il,il
2472,916,90.4,1.2,3.9,18.0,1.5,2021,0,0.7273,0.0,0.4545,531021220170001il,53102il,53102122il,il
2473,990,91.8,1.1,2.5,16.1,2.1,2019,0,0.0,0.0,0.0,531021220170001il,53102il,53102122il,il
2474,980,91.6,1.5,2.8,17.1,0.0,2018,0,0.0,0.0,0.0,531021220170001il,53102il,53102122il,il
2475,984,91.9,1.1,2.7,14.9,0.6,2017,0,0.0,0.0,0.0,531021220170001il,53102il,53102122il,il
2476,450,94.4,0.0,2.7,20.4,1.6,2021,0,0.1818,0.0,0.1818,531021400260001il,53102il,53102140il,il
2477,469,94.9,0.2,2.6,16.0,3.3,2019,0,0.0,0.0,0.0,531021400260001il,53102il,53102140il,il
2478,517,94.0,0.0,2.7,17.4,0.6,2018,0,0.0,0.0,0.0,531021400260001il,53102il,53102140il,il
2479,492,94.5,0.2,2.4,20.3,1.6,2017,0,0.0,0.0,0.0,531021400260001il,53102il,53102140il,il
2480,374,87.4,0.0,5.9,60.4,5.1,2021,0,0.7273,0.0,0.4545,540920020260004il,54092il,54092002il,il
2481,374,90.4,0.3,4.5,53.5,5.3,2019,0,0.0,0.0,0.0,540920020260004il,54092il,54092002il,il
2482,387,92.8,0.0,3.9,53.2,1.3,2018,0,0.0,0.0,0.0,540920020260004il,54092il,54092002il,il
2483,389,93.8,1.0,2.8,50.6,1.0,2017,0,0.0,0.0,0.0,540920020260004il,54092il,54092002il,il
2484,252,84.9,4.4,0.0,62.7,4.0,2021,0,0.6364,0.1818,0.5909,540920040260004il,54092il,54092004il,il
2485,285,87.4,3.5,1.1,56.8,5.6,2019,0,0.0,0.0,0.0,540920040260004il,54092il,54092004il,il
2486,289,88.6,0.0,0.0,55.7,1.7,2018,0,0.0,0.0,0.0,540920040260004il,54092il,54092004il,il
2487,314,91.1,1.9,1.3,51.9,3.8,2017,0,0.0,0.0,0.0,540920040260004il,54092il,54092004il,il
2488,325,78.5,0.0,16.3,46.8,2.0,2021,0,0.8182,0.0,0.5,540920110260005il,54092il,54092011il,il
2489,328,79.3,1.2,15.9,96.6,6.5,2019,0,0.0,0.0,0.0,540920110260005il,54092il,54092011il,il
2490,365,82.7,0.0,14.8,44.4,3.8,2018,0,0.0,0.0,0.0,540920110260005il,54092il,54092011il,il
2491,396,82.3,0.0,15.9,50.8,3.0,2017,0,0.0,0.0,0.0,540920110260005il,54092il,54092011il,il
2492,303,89.1,0.0,6.3,42.9,3.7,2021,0,0.9091,0.0,0.4545,540920760260001il,54092il,54092076il,il
2493,303,85.1,2.3,5.9,35.3,1.8,2019,0,0.0,0.0,0.0,540920760260001il,54092il,54092076il,il
2494,304,84.5,0.0,6.3,28.6,0.7,2018,0,0.0,0.0,0.0,540920760260001il,54092il,54092076il,il
2495,305,87.2,1.0,4.3,37.7,0.7,2017,0,0.0,0.0,0.0,540920760260001il,54092il,54092076il,il
2496,1328,39.5,40.6,9.9,64.2,7.2,2021,0,0.2727,0.5455,0.7727,540921180240022il,54092il,54092118il,il
2497,1412,44.2,37.2,9.6,65.0,11.7,2019,0,0.0,0.0,0.0,540921180240022il,54092il,54092118il,il
2498,1467,45.2,36.1,10.2,62.4,4.2,2018,0,0.0,0.0,0.0,540921180240022il,54092il,54092118il,il
2499,1529,46.7,36.7,9.5,65.1,6.6,2017,0,0.0,0.0,0.0,540921180240022il,54092il,54092118il,il
2500,137,92.0,0.0,0.0,38.0,5.1,2021,0,0.3636,0.0,0.2727,540922250170001il,54092il,54092225il,il
2501,134,94.0,1.5,0.7,38.8,2.2,2019,0,0.0,0.0,0.0,540922250170001il,54092il,54092225il,il
2502,134,94.8,0.0,0.0,42.5,1.5,2018,0,0.0,0.0,0.0,540922250170001il,54092il,54092225il,il
2503,138,94.9,2.2,0.0,37.0,0.7,2017,0,0.0,0.0,0.0,540922250170001il,54092il,54092225il,il
2504,251,93.2,0.0,0.0,42.2,2.5,2021,0,0.3636,0.0,0.2727,540925120260001il,54092il,54092512il,il
2505,261,96.9,0.4,1.9,37.9,1.8,2019,0,0.0,0.0,0.0,540925120260001il,54092il,54092512il,il
2506,268,96.6,0.0,0.0,37.7,0.4,2018,0,0.0,0.0,0.0,540925120260001il,54092il,54092512il,il
2507,278,98.6,0.4,0.7,28.4,1.8,2017,0,0.0,0.0,0.0,540925120260001il,54092il,54092512il,il
2508,347,75.8,3.7,18.4,25.9,2.2,2021,0,0.0,0.0,0.0,56099200U260001il,56099il,56099200il,il
2509,352,77.0,4.0,16.5,24.7,2.4,2019,0,0.0,0.0,0.0,56099200U260001il,56099il,56099200il,il
2510,323,76.8,0.0,17.6,24.5,0.6,2018,0,0.0,0.0,0.0,56099200U260001il,56099il,56099200il,il
2511,328,80.2,1.2,15.5,18.0,0.6,2017,0,0.0,0.0,0.0,56099200U260001il,56099il,56099200il,il
2512,1417,15.3,64.9,14.7,67.1,1.5,2021,0,0.3636,0.6364,0.8182,56099201U260001il,56099il,56099201il,il
2513,1432,18.2,65.9,12.0,66.6,4.2,2019,0,0.0,0.0,0.0,56099201U260001il,56099il,56099201il,il
2514,1638,19.7,65.5,9.9,67.4,0.9,2018,0,0.0,0.0,0.0,56099201U260001il,56099il,56099201il,il
2515,1634,19.7,65.7,9.4,67.7,0.4,2017,0,0.0,0.0,0.0,56099201U260001il,56099il,56099201il,il
2516,2054,55.1,8.7,27.8,34.2,1.4,2021,0,0.1818,0.5455,0.6364,560992020220001il,56099il,56099202il,il
2517,2069,56.4,9.7,26.4,30.7,3.0,2019,0,0.0,0.0,0.0,560992020220001il,56099il,56099202il,il
2518,2066,58.2,9.5,25.3,31.8,1.2,2018,0,0.0,0.0,0.0,560992020220001il,56099il,56099202il,il
2519,2068,59.9,8.7,24.7,30.7,0.6,2017,0,0.0,0.0,0.0,560992020220001il,56099il,56099202il,il
2520,2353,49.5,14.6,29.6,34.4,2.2,2021,0,0.1818,0.5455,0.6364,560992020220002il,56099il,56099202il,il
2521,2428,55.4,11.7,27.1,26.7,2.8,2019,0,0.0,0.0,0.0,560992020220002il,56099il,56099202il,il
2522,2521,56.5,10.9,26.6,27.6,1.0,2018,0,0.0,0.0,0.0,560992020220002il,56099il,56099202il,il
2523,2565,58.1,9.7,26.2,28.2,0.6,2017,0,0.0,0.0,0.0,560992020220002il,56099il,56099202il,il
2524,2320,64.9,7.5,14.4,16.9,1.4,2021,0,0.1818,0.5455,0.6364,560992020220003il,56099il,56099202il,il
2525,2328,66.0,7.2,13.2,14.4,1.8,2019,0,0.0,0.0,0.0,560992020220003il,56099il,56099202il,il
2526,2322,67.5,6.8,13.0,13.8,0.5,2018,0,0.0,0.0,0.0,560992020220003il,56099il,56099202il,il
2527,2303,66.7,7.0,14.0,14.0,0.3,2017,0,0.0,0.0,0.0,560992020220003il,56099il,56099202il,il
2528,2081,40.2,15.8,27.2,32.4,2.0,2021,0,0.1818,0.5455,0.6364,560992020220004il,56099il,56099202il,il
2529,2240,43.9,15.3,26.5,28.0,1.5,2019,0,0.0,0.0,0.0,560992020220004il,56099il,56099202il,il
2530,2250,44.6,16.6,25.9,28.2,0.3,2018,0,0.0,0.0,0.0,560992020220004il,56099il,56099202il,il
2531,2239,44.9,17.0,26.6,29.5,0.2,2017,0,0.0,0.0,0.0,560992020220004il,56099il,56099202il,il
2532,3282,12.7,16.9,67.0,59.6,6.0,2021,0,0.1818,0.7273,0.9091,560992040170001il,56099il,56099204il,il
2533,3275,14.9,18.3,63.3,72.9,8.0,2019,0,0.0,0.0,0.0,560992040170001il,56099il,56099204il,il
2534,3239,15.2,19.2,61.7,73.4,4.4,2018,0,0.0,0.0,0.0,560992040170001il,56099il,56099204il,il
2535,3116,17.3,18.1,61.3,75.5,4.0,2017,0,0.0,0.0,0.0,560992040170001il,56099il,56099204il,il
2536,3296,32.9,21.9,40.6,43.2,4.1,2021,0,0.1818,0.7273,0.9091,560992040170003il,56099il,56099204il,il
2537,3291,35.3,21.8,38.3,47.8,5.9,2019,0,0.0,0.0,0.0,560992040170003il,56099il,56099204il,il
2538,3310,34.5,23.1,37.4,47.9,2.6,2018,0,0.0,0.0,0.0,560992040170003il,56099il,56099204il,il
2539,3269,34.5,24.2,36.5,50.3,2.7,2017,0,0.0,0.0,0.0,560992040170003il,56099il,56099204il,il
2540,3864,71.0,4.8,19.5,17.6,1.5,2021,0,0.6364,0.0,0.4091,560992050170001il,56099il,56099205il,il
2541,3757,70.7,5.6,19.1,15.9,2.0,2019,0,0.0,0.0,0.0,560992050170001il,56099il,56099205il,il
2542,3706,71.6,5.9,18.0,17.6,1.0,2018,0,0.0,0.0,0.0,560992050170001il,56099il,56099205il,il
2543,3710,72.4,6.0,17.7,17.3,0.9,2017,0,0.0,0.0,0.0,560992050170001il,56099il,56099205il,il
2544,451,84.3,0.0,11.1,20.2,2.3,2021,0,0.1818,0.0909,0.2727,56099207U260001il,56099il,56099207il,il
2545,476,86.1,0.6,10.1,20.6,2.6,2019,0,0.0,0.0,0.0,56099207U260001il,56099il,56099207il,il
2546,493,86.4,0.0,9.1,19.3,0.8,2018,0,0.0,0.0,0.0,56099207U260001il,56099il,56099207il,il
2547,530,86.0,1.1,8.1,20.0,1.7,2017,0,0.0,0.0,0.0,56099207U260001il,56099il,56099207il,il
2548,422,87.9,0.0,8.3,27.0,0.9,2021,0,0.1818,0.0,0.0909,56099209U260001il,56099il,56099209il,il
2549,419,90.9,0.0,3.8,39.9,2.4,2019,0,0.0,0.0,0.0,56099209U260001il,56099il,56099209il,il
2550,465,92.0,0.0,3.0,36.6,0.4,2018,0,0.0,0.0,0.0,56099209U260001il,56099il,56099209il,il
2551,465,92.0,0.0,3.2,38.1,0.2,2017,0,0.0,0.0,0.0,56099209U260001il,56099il,56099209il,il
2552,1977,83.6,1.6,11.1,8.0,0.3,2021,0,0.9,0.1,0.55,560992100160001il,56099il,56099210il,il
2553,2059,85.4,1.5,9.4,7.5,1.0,2019,0,0.0,0.0,0.0,560992100160001il,56099il,56099210il,il
2554,2138,85.4,1.4,9.4,7.5,0.3,2018,0,0.0,0.0,0.0,560992100160001il,56099il,56099210il,il
2555,2157,86.3,1.1,9.1,10.8,0.1,2017,0,0.0,0.0,0.0,560992100160001il,56099il,56099210il,il
2556,2742,73.6,8.0,10.7,6.4,0.8,2021,0,0.8182,0.0909,0.5909,560992100160002il,56099il,56099210il,il
2557,2835,76.0,7.3,10.3,5.7,1.1,2019,0,0.0,0.0,0.0,560992100160002il,56099il,56099210il,il
2558,2889,77.5,6.3,10.2,5.1,0.1,2018,0,0.0,0.0,0.0,560992100160002il,56099il,56099210il,il
2559,2916,79.0,6.0,9.3,7.3,0.1,2017,0,0.0,0.0,0.0,560992100160002il,56099il,56099210il,il
2560,1929,81.8,1.6,12.6,8.1,0.2,2021,0,0.8182,0.0909,0.5909,560992100160004il,56099il,56099210il,il
2561,1915,83.2,1.6,11.9,7.6,0.6,2019,0,0.0,0.0,0.0,560992100160004il,56099il,56099210il,il
2562,1905,83.6,1.8,11.3,8.5,0.1,2018,0,0.0,0.0,0.0,560992100160004il,56099il,56099210il,il
2563,1898,84.7,1.8,10.4,10.9,0.2,2017,0,0.0,0.0,0.0,560992100160004il,56099il,56099210il,il
2564,460,86.7,0.0,7.8,33.9,2.5,2021,0,0.6364,0.0,0.4091,56099255U260001il,56099il,56099255il,il
2565,473,88.2,0.2,6.3,33.4,1.2,2019,0,0.0,0.0,0.0,56099255U260001il,56099il,56099255il,il
2566,477,87.8,0.0,6.9,32.7,0.8,2018,0,0.0,0.0,0.0,56099255U260001il,56099il,56099255il,il
2567,470,91.3,0.0,5.5,36.2,1.7,2017,0,0.0,0.0,0.0,56099255U260001il,56099il,56099255il,il
2568,3351,18.1,26.2,43.6,61.5,2.4,2021,0,0.3636,0.5455,0.7273,56099365U260007il,56099il,56099365il,il
2569,3445,20.1,26.2,41.5,58.5,4.8,2019,0,0.0,0.0,0.0,56099365U260007il,56099il,56099365il,il
2570,3550,19.5,26.6,41.8,59.4,2.7,2018,0,0.0,0.0,0.0,56099365U260007il,56099il,56099365il,il
2571,3469,19.7,26.9,40.9,59.4,2.2,2017,0,0.0,0.0,0.0,56099365U260007il,56099il,56099365il,il
2572,1883,30.4,14.6,46.7,61.1,0.7,2021,0,0.4545,0.5455,0.7727,56099365U260008il,56099il,56099365il,il
2573,1869,33.9,12.5,45.9,57.7,3.7,2019,0,0.0,0.0,0.0,56099365U260008il,56099il,56099365il,il
2574,1920,34.7,12.7,44.8,59.1,1.6,2018,0,0.0,0.0,0.0,56099365U260008il,56099il,56099365il,il
2575,1886,35.5,13.3,44.1,58.5,1.0,2017,0,0.0,0.0,0.0,56099365U260008il,56099il,56099365il,il
2576,3364,56.4,18.1,13.1,16.0,1.6,2021,0,0.9091,0.0,0.5455,60162000130001il,60162il,60162000il,il
2577,3398,55.6,19.7,11.9,19.2,2.4,2019,0,0.0,0.0,0.0,60162000130001il,60162il,60162000il,il
2578,3370,53.5,21.4,12.1,21.5,0.5,2018,0,0.0,0.0,0.0,60162000130001il,60162il,60162000il,il
2579,3294,53.9,22.5,11.3,19.2,0.1,2017,0,0.0,0.0,0.0,60162000130001il,60162il,60162000il,il
2580,3186,1.7,1.5,95.6,90.9,4.9,2021,0,0.9091,0.0,0.5455,60162010170001il,60162il,60162010il,il
2581,3476,1.2,1.5,95.9,90.9,6.5,2019,0,0.0,0.0,0.0,60162010170001il,60162il,60162010il,il
2582,3485,1.1,1.4,97.0,92.2,4.6,2018,0,0.0,0.0,0.0,60162010170001il,60162il,60162010il,il
2583,3456,1.5,1.7,96.2,92.3,8.0,2017,0,0.0,0.0,0.0,60162010170001il,60162il,60162010il,il
2584,3357,5.2,4.4,88.4,80.2,3.6,2021,0,0.9091,0.0,0.5455,60162010170002il,60162il,60162010il,il
2585,3569,8.5,7.0,81.5,80.5,5.5,2019,0,0.0,0.0,0.0,60162010170002il,60162il,60162010il,il
2586,3539,9.4,6.6,81.3,81.2,1.9,2018,0,0.0,0.0,0.0,60162010170002il,60162il,60162010il,il
2587,3518,10.1,6.8,80.6,82.6,3.0,2017,0,0.0,0.0,0.0,60162010170002il,60162il,60162010il,il
2588,1100,8.3,1.6,89.3,83.5,1.5,2021,0,0.8182,0.0909,0.5909,60162010170003il,60162il,60162010il,il
2589,1242,3.1,2.0,94.0,93.7,1.3,2019,0,0.0,0.0,0.0,60162010170003il,60162il,60162010il,il
2590,1182,2.2,2.2,92.7,95.4,0.0,2018,0,0.0,0.0,0.0,60162010170003il,60162il,60162010il,il
2591,1209,1.6,1.6,96.3,95.0,0.2,2017,0,0.0,0.0,0.0,60162010170003il,60162il,60162010il,il
2592,3975,69.6,3.1,22.5,11.1,0.9,2021,0,0.7273,0.1818,0.6364,60162040170001il,60162il,60162040il,il
2593,4050,72.0,3.5,20.2,11.8,0.9,2019,0,0.0,0.0,0.0,60162040170001il,60162il,60162040il,il
2594,4000,72.9,3.7,19.3,12.2,0.2,2018,0,0.0,0.0,0.0,60162040170001il,60162il,60162040il,il
2595,3980,72.8,4.0,19.1,14.2,0.1,2017,0,0.0,0.0,0.0,60162040170001il,60162il,60162040il,il
2596,1624,52.0,4.6,37.5,9.4,0.2,2021,0,0.9091,0.0,0.5455,60162080170001il,60162il,60162080il,il
2597,1636,53.0,5.2,36.6,11.7,1.4,2019,0,0.0,0.0,0.0,60162080170001il,60162il,60162080il,il
2598,1615,52.8,5.6,36.4,14.4,0.9,2018,0,0.0,0.0,0.0,60162080170001il,60162il,60162080il,il
2599,1619,55.5,5.7,34.2,20.0,0.7,2017,0,0.0,0.0,0.0,60162080170001il,60162il,60162080il,il
2600,1559,1.7,36.9,60.1,39.4,3.4,2021,0,0.4545,0.4545,0.7727,60162090170001il,60162il,60162090il,il
2601,1660,1.4,40.8,55.9,45.8,7.2,2019,0,0.0,0.0,0.0,60162090170001il,60162il,60162090il,il
2602,1620,2.1,41.5,54.1,45.0,0.7,2018,0,0.0,0.0,0.0,60162090170001il,60162il,60162090il,il
2603,1622,1.8,44.0,52.2,62.8,1.8,2017,0,0.0,0.0,0.0,60162090170001il,60162il,60162090il,il
2604,1792,0.9,39.8,57.1,31.9,2.8,2021,0,0.2727,0.6364,0.8636,60162090170002il,60162il,60162090il,il
2605,1852,1.8,43.1,53.1,25.3,5.3,2019,0,0.0,0.0,0.0,60162090170002il,60162il,60162090il,il
2606,1797,2.1,47.2,47.8,17.9,1.1,2018,0,0.0,0.0,0.0,60162090170002il,60162il,60162090il,il
2607,1850,2.6,47.1,44.3,24.6,1.4,2017,0,0.0,0.0,0.0,60162090170002il,60162il,60162090il,il
2608,863,5.2,19.8,69.3,17.8,0.1,2021,0,0.3636,0.5455,0.8182,60162090170003il,60162il,60162090il,il
2609,822,5.2,23.0,65.3,30.7,0.2,2019,0,0.0,0.0,0.0,60162090170003il,60162il,60162090il,il
2610,792,5.1,25.5,62.9,23.9,0.0,2018,0,0.0,0.0,0.0,60162090170003il,60162il,60162090il,il
2611,742,5.3,28.7,61.2,38.7,0.0,2017,0,0.0,0.0,0.0,60162090170003il,60162il,60162090il,il
2612,1772,38.1,1.4,55.5,41.0,1.7,2021,0,0.3636,0.5455,0.8182,60162120160001il,60162il,60162120il,il
2613,1813,40.7,1.3,51.5,53.8,3.1,2019,0,0.0,0.0,0.0,60162120160001il,60162il,60162120il,il
2614,1824,40.0,1.4,52.7,51.4,0.7,2018,0,0.0,0.0,0.0,60162120160001il,60162il,60162120il,il
2615,1781,40.2,1.4,52.5,53.2,0.7,2017,0,0.0,0.0,0.0,60162120160001il,60162il,60162120il,il
2616,1649,12.7,1.5,82.3,45.8,2.3,2021,0,0.4,0.6,0.8,60162120160002il,60162il,60162120il,il
2617,1606,14.3,1.9,79.9,60.9,3.5,2019,0,0.0,0.0,0.0,60162120160002il,60162il,60162120il,il
2618,1575,15.6,1.8,78.3,61.5,1.0,2018,0,0.0,0.0,0.0,60162120160002il,60162il,60162120il,il
2619,1513,15.4,1.9,78.6,58.2,1.1,2017,0,0.0,0.0,0.0,60162120160002il,60162il,60162120il,il
2620,811,64.7,0.0,24.9,31.6,0.4,2021,0,1.0,0.0,0.5,60162340160001il,60162il,60162340il,il
2621,839,68.2,0.0,23.5,30.4,1.2,2019,0,0.0,0.0,0.0,60162340160001il,60162il,60162340il,il
2622,860,69.3,0.0,22.7,25.0,0.2,2018,0,0.0,0.0,0.0,60162340160001il,60162il,60162340il,il
2623,846,70.3,0.4,22.2,32.4,0.5,2017,0,0.0,0.0,0.0,60162340160001il,60162il,60162340il,il
2624,967,36.3,2.3,57.0,44.2,2.4,2021,0,0.5455,0.4545,0.7273,60164010260001il,60164il,60164010il,il
2625,952,41.7,2.4,52.0,45.8,2.9,2019,0,0.0,0.0,0.0,60164010260001il,60164il,60164010il,il
2626,931,45.0,2.6,49.0,43.1,0.8,2018,0,0.0,0.0,0.0,60164010260001il,60164il,60164010il,il
2627,890,45.7,2.7,48.0,48.1,1.2,2017,0,0.0,0.0,0.0,60164010260001il,60164il,60164010il,il
2628,1475,0.0,67.4,29.4,87.7,10.6,2021,0,0.0,0.9091,1.0,70162050170001il,70162il,70162050il,il
2629,1649,0.2,73.6,24.4,64.1,12.7,2019,0,0.0,0.0,0.0,70162050170001il,70162il,70162050il,il
2630,1738,0.0,77.2,21.5,53.6,0.6,2018,0,0.0,0.0,0.0,70162050170001il,70162il,70162050il,il
2631,1848,0.5,78.7,19.5,9.6,1.1,2017,0,0.0,0.0,0.0,70162050170001il,70162il,70162050il,il
2632,999,0.0,94.7,4.1,77.4,5.6,2021,0,0.0,0.9091,1.0,70162050170002il,70162il,70162050il,il
2633,1089,0.4,96.1,3.0,97.3,11.2,2019,0,0.0,0.0,0.0,70162050170002il,70162il,70162050il,il
2634,1172,0.0,95.9,2.9,55.7,1.5,2018,0,0.0,0.0,0.0,70162050170002il,70162il,70162050il,il
2635,1208,0.6,96.8,2.1,7.1,1.0,2017,0,0.0,0.0,0.0,70162050170002il,70162il,70162050il,il
2636,1838,1.1,82.3,13.1,75.0,2.1,2021,0,0.0,0.9091,1.0,70162050170003il,70162il,70162050il,il
2637,1780,1.7,83.0,12.7,99.2,6.3,2019,0,0.0,0.0,0.0,70162050170003il,70162il,70162050il,il
2638,1730,3.0,83.2,11.6,61.8,0.4,2018,0,0.0,0.0,0.0,70162050170003il,70162il,70162050il,il
2639,1796,2.7,83.4,11.5,8.5,0.3,2017,0,0.0,0.0,0.0,70162050170003il,70162il,70162050il,il
2640,1631,2.6,37.2,55.4,73.8,1.7,2021,0,0.8182,0.0909,0.5909,70162060170001il,70162il,70162060il,il
2641,1642,2.9,40.1,51.5,86.2,4.6,2019,0,0.0,0.0,0.0,70162060170001il,70162il,70162060il,il
2642,1681,3.7,43.1,49.0,85.9,0.7,2018,0,0.0,0.0,0.0,70162060170001il,70162il,70162060il,il
2643,1654,4.1,44.5,47.5,85.7,0.6,2017,0,0.0,0.0,0.0,70162060170001il,70162il,70162060il,il
2644,1151,12.0,53.7,27.2,69.9,4.5,2021,0,0.7273,0.1818,0.6364,70162060170002il,70162il,70162060il,il
2645,1225,13.6,53.7,23.8,78.2,6.9,2019,0,0.0,0.0,0.0,70162060170002il,70162il,70162060il,il
2646,1266,16.0,55.7,20.9,77.4,1.5,2018,0,0.0,0.0,0.0,70162060170002il,70162il,70162060il,il
2647,1295,17.6,58.1,17.8,74.6,2.3,2017,0,0.0,0.0,0.0,70162060170002il,70162il,70162060il,il
2648,1390,80.7,0.7,11.3,13.4,0.9,2021,0,0.7273,0.0,0.4545,70162100170001il,70162il,70162100il,il
2649,1373,81.1,1.0,11.0,11.9,0.9,2019,0,0.0,0.0,0.0,70162100170001il,70162il,70162100il,il
2650,1404,80.8,0.9,11.4,13.1,0.1,2018,0,0.0,0.0,0.0,70162100170001il,70162il,70162100il,il
2651,1360,81.7,1.3,10.5,12.6,0.3,2017,0,0.0,0.0,0.0,70162100170001il,70162il,70162100il,il
2652,1259,2.0,63.2,31.2,73.7,5.2,2021,0,0.1818,0.8182,0.9091,70162150170001il,70162il,70162150il,il
2653,1312,1.8,66.5,30.0,70.7,5.4,2019,0,0.0,0.0,0.0,70162150170001il,70162il,70162150il,il
2654,1452,2.4,67.8,28.0,99.6,0.4,2018,0,0.0,0.0,0.0,70162150170001il,70162il,70162150il,il
2655,1358,2.2,64.4,32.0,85.1,0.3,2017,0,0.0,0.0,0.0,70162150170001il,70162il,70162150il,il
2656,1840,9.9,61.0,24.0,47.2,4.0,2021,0,0.1818,0.8182,0.9091,70162150170002il,70162il,70162150il,il
2657,1821,11.3,62.7,21.7,65.1,3.7,2019,0,0.0,0.0,0.0,70162150170002il,70162il,70162150il,il
2658,1880,12.8,63.1,19.9,95.2,0.8,2018,0,0.0,0.0,0.0,70162150170002il,70162il,70162150il,il
2659,1740,11.8,64.5,18.5,66.4,0.5,2017,0,0.0,0.0,0.0,70162150170002il,70162il,70162150il,il
2660,1869,32.7,10.6,52.0,52.3,1.7,2021,0,0.4545,0.4545,0.7727,70162170160001il,70162il,70162170il,il
2661,1922,34.0,11.7,45.9,64.0,3.1,2019,0,0.0,0.0,0.0,70162170160001il,70162il,70162170il,il
2662,1909,33.7,12.2,50.3,65.4,1.7,2018,0,0.0,0.0,0.0,70162170160001il,70162il,70162170il,il
2663,1831,38.4,13.3,40.8,41.6,1.1,2017,0,0.0,0.0,0.0,70162170160001il,70162il,70162170il,il
2664,1757,6.9,27.0,63.2,82.5,2.8,2021,0,0.9091,0.0,0.5455,70162180160001il,70162il,70162180il,il
2665,1809,8.4,30.1,59.7,84.0,4.6,2019,0,0.0,0.0,0.0,70162180160001il,70162il,70162180il,il
2666,1813,7.3,32.1,58.3,86.4,1.1,2018,0,0.0,0.0,0.0,70162180160001il,70162il,70162180il,il
2667,1792,8.1,31.9,57.7,99.6,0.6,2017,0,0.0,0.0,0.0,70162180160001il,70162il,70162180il,il
2668,1588,45.2,24.1,25.1,60.9,2.6,2021,0,0.9091,0.0,0.5455,70162180160004il,70162il,70162180il,il
2669,1640,45.2,25.4,23.8,62.7,2.8,2019,0,0.0,0.0,0.0,70162180160004il,70162il,70162180il,il
2670,1624,46.9,26.2,21.8,59.5,0.4,2018,0,0.0,0.0,0.0,70162180160004il,70162il,70162180il,il
2671,1575,46.2,27.9,20.9,99.4,0.2,2017,0,0.0,0.0,0.0,70162180160004il,70162il,70162180il,il
2672,1777,42.9,22.2,31.1,61.7,2.3,2021,0,0.9091,0.0,0.5455,70162180160007il,70162il,70162180il,il
2673,1755,42.3,25.1,28.7,62.8,2.7,2019,0,0.0,0.0,0.0,70162180160007il,70162il,70162180il,il
2674,1744,45.7,24.4,26.2,58.1,0.5,2018,0,0.0,0.0,0.0,70162180160007il,70162il,70162180il,il
2675,1723,49.3,24.3,23.0,99.5,0.2,2017,0,0.0,0.0,0.0,70162180160007il,70162il,70162180il,il
2676,1956,36.8,1.5,57.0,47.6,0.9,2021,0,0.0,0.9091,1.0,70162200170001il,70162il,70162200il,il
2677,1841,56.9,1.6,36.9,40.6,1.8,2019,0,0.0,0.0,0.0,70162200170001il,70162il,70162200il,il
2678,1797,42.4,1.4,51.6,51.8,1.2,2018,0,0.0,0.0,0.0,70162200170001il,70162il,70162200il,il
2679,1779,64.6,2.1,25.4,49.7,0.7,2017,0,0.0,0.0,0.0,70162200170001il,70162il,70162200il,il
2680,2430,1.5,85.2,9.5,99.7,1.5,2021,0,0.5455,0.4545,0.7273,70162270170002il,70162il,70162270il,il
2681,1053,1.5,92.6,4.1,74.0,5.9,2019,0,0.0,0.0,0.0,70162270170002il,70162il,70162270il,il
2682,1045,1.8,93.6,3.7,76.0,2.1,2018,0,0.0,0.0,0.0,70162270170002il,70162il,70162270il,il
2683,1046,1.7,93.0,4.0,74.8,0.5,2017,0,0.0,0.0,0.0,70162270170002il,70162il,70162270il,il
2684,1376,12.8,23.7,59.6,32.3,2.1,2021,0,0.5455,0.2727,0.6364,70162280160001il,70162il,70162280il,il
2685,1417,15.6,22.9,55.8,36.8,3.7,2019,0,0.0,0.0,0.0,70162280160001il,70162il,70162280il,il
2686,1405,17.7,23.2,54.0,33.0,1.2,2018,0,0.0,0.0,0.0,70162280160001il,70162il,70162280il,il
2687,1425,19.9,25.5,49.4,41.4,1.3,2017,0,0.0,0.0,0.0,70162280160001il,70162il,70162280il,il
