,totaltested,mathpass,white,black,hispanic,lowincome,charter,year,hybridper,virtualper,schoolmode,schoolcode,countycode,districtcode,state
753,271,41.4,0.0,55.35,40.59,77.12,0,2019,0.0,0.0,0.0,150162990250857il,1501il,15016299025il,il
754,263,44.9,0.0,51.71,38.4,79.47,0,2018,0.0,0.0,0.0,150162990250857il,1501il,15016299025il,il
755,279,38.7,2.51,40.14,53.05,79.93,0,2017,0.0,0.0,0.0,150162990250857il,1501il,15016299025il,il
756,286,19.6,0.0,3.85,94.41,89.86,0,2021,0.2727,0.6364,0.8636,150162990250859il,1501il,15016299025il,il
757,260,38.1,0.0,0.0,95.38,91.15,0,2019,0.0,0.0,0.0,150162990250859il,1501il,15016299025il,il
758,257,34.3,0.0,0.0,95.72,96.5,0,2018,0.0,0.0,0.0,150162990250859il,1501il,15016299025il,il
759,302,34.4,0.66,92.72,5.63,95.7,0,2017,0.0,0.0,0.0,150162990250859il,1501il,15016299025il,il
760,145,6.9,0.0,0.0,97.93,89.66,1,2021,0.0,0.9091,1.0,15016299025085Cil,1501il,15016299025il,il
761,153,11.2,0.0,0.0,96.73,94.77,1,2019,0.0,0.0,0.0,15016299025085Cil,1501il,15016299025il,il
762,174,15.5,0.0,0.0,95.98,93.1,1,2018,0.0,0.0,0.0,15016299025085Cil,1501il,15016299025il,il
763,157,11.6,1.91,97.45,0.0,92.99,1,2017,0.0,0.0,0.0,15016299025085Cil,1501il,15016299025il,il
764,135,3.0,0.0,97.04,0.0,71.11,0,2021,0.3636,0.5455,0.8182,150162990250860il,1501il,15016299025il,il
765,136,6.6,0.0,96.32,0.0,76.47,0,2019,0.0,0.0,0.0,150162990250860il,1501il,15016299025il,il
766,130,7.0,0.0,97.69,0.0,76.92,0,2018,0.0,0.0,0.0,150162990250860il,1501il,15016299025il,il
767,125,8.2,0.0,4.0,93.6,78.4,0,2017,0.0,0.0,0.0,150162990250860il,1501il,15016299025il,il
768,212,5.2,0.0,35.85,63.21,77.36,0,2021,0.2727,0.6364,0.8636,150162990250861il,1501il,15016299025il,il
769,220,10.5,0.0,49.55,48.64,81.82,0,2019,0.0,0.0,0.0,150162990250861il,1501il,15016299025il,il
770,212,13.6,0.0,46.7,51.89,90.09,0,2018,0.0,0.0,0.0,150162990250861il,1501il,15016299025il,il
771,179,9.1,0.0,37.43,60.89,87.15,0,2017,0.0,0.0,0.0,150162990250861il,1501il,15016299025il,il
772,65,0.0,0.0,100.0,0.0,86.15,0,2021,0.0909,0.8182,0.9545,150162990250862il,1501il,15016299025il,il
773,57,0.0,0.0,100.0,0.0,89.47,0,2019,0.0,0.0,0.0,150162990250862il,1501il,15016299025il,il
774,85,0.0,0.0,98.82,0.0,98.82,0,2018,0.0,0.0,0.0,150162990250862il,1501il,15016299025il,il
775,64,0.0,0.0,0.0,100.0,96.88,0,2017,0.0,0.0,0.0,150162990250862il,1501il,15016299025il,il
776,110,2.7,0.0,0.0,99.09,92.73,1,2021,0.2727,0.6364,0.8636,15016299025086Cil,1501il,15016299025il,il
777,142,3.8,0.0,0.0,97.89,91.55,1,2019,0.0,0.0,0.0,15016299025086Cil,1501il,15016299025il,il
778,152,5.2,0.0,0.0,98.68,95.39,1,2018,0.0,0.0,0.0,15016299025086Cil,1501il,15016299025il,il
779,121,8.8,0.83,99.17,0.0,96.69,1,2017,0.0,0.0,0.0,15016299025086Cil,1501il,15016299025il,il
780,90,4.4,0.0,98.89,0.0,82.22,1,2021,0.0,0.9091,1.0,15016299025107Cil,1501il,15016299025il,il
781,91,2.2,0.0,98.9,0.0,82.42,1,2019,0.0,0.0,0.0,15016299025107Cil,1501il,15016299025il,il
782,93,5.4,0.0,97.85,0.0,81.72,1,2018,0.0,0.0,0.0,15016299025107Cil,1501il,15016299025il,il
783,289,8.5,1.04,0.69,97.58,84.78,1,2017,0.0,0.0,0.0,15016299025107Cil,1501il,15016299025il,il
784,81,42.0,0.0,33.33,40.74,87.65,1,2021,0.1818,0.7273,0.9091,15016299025217Cil,1501il,15016299025il,il
785,76,56.0,0.0,31.58,48.68,92.11,1,2019,0.0,0.0,0.0,15016299025217Cil,1501il,15016299025il,il
786,82,45.2,0.0,31.71,57.32,90.24,1,2018,0.0,0.0,0.0,15016299025217Cil,1501il,15016299025il,il
787,345,46.0,3.48,51.01,33.33,92.46,1,2017,0.0,0.0,0.0,15016299025217Cil,1501il,15016299025il,il
788,135,1.5,0.0,37.04,61.48,97.78,1,2021,0.0,0.9091,1.0,15016299025232Cil,1501il,15016299025il,il
789,110,5.6,0.0,53.64,45.45,92.73,1,2019,0.0,0.0,0.0,15016299025232Cil,1501il,15016299025il,il
790,124,4.0,0.0,42.74,56.45,89.52,1,2018,0.0,0.0,0.0,15016299025232Cil,1501il,15016299025il,il
791,489,5.5,1.23,53.78,43.15,96.52,1,2017,0.0,0.0,0.0,15016299025232Cil,1501il,15016299025il,il
792,24,8.3,0.0,0.0,62.5,91.67,1,2021,0.2727,0.6364,0.8636,15016299025240Cil,1501il,15016299025il,il
793,30,10.0,0.0,0.0,70.0,96.67,1,2019,0.0,0.0,0.0,15016299025240Cil,1501il,15016299025il,il
794,38,5.3,0.0,26.32,73.68,97.37,1,2018,0.0,0.0,0.0,15016299025240Cil,1501il,15016299025il,il
795,331,,0.0,68.28,31.12,98.19,1,2017,0.0,0.0,0.0,15016299025240Cil,1501il,15016299025il,il
796,83,0.0,0.0,100.0,0.0,74.7,1,2021,0.0,1.0,1.0,15016299025247Cil,1501il,15016299025il,il
797,115,2.6,0.0,98.26,0.0,90.43,1,2019,0.0,0.0,0.0,15016299025247Cil,1501il,15016299025il,il
798,106,0.9,0.0,99.06,0.0,88.68,1,2018,0.0,0.0,0.0,15016299025247Cil,1501il,15016299025il,il
799,959,2.5,0.1,0.83,98.96,92.91,1,2017,0.0,0.0,0.0,15016299025247Cil,1501il,15016299025il,il
800,124,12.1,0.0,0.0,96.77,95.16,0,2021,0.3636,0.5455,0.8182,150162990252912il,1501il,15016299025il,il
801,145,11.7,0.0,0.0,95.86,98.62,0,2019,0.0,0.0,0.0,150162990252912il,1501il,15016299025il,il
802,170,13.5,0.0,0.0,94.12,97.06,0,2018,0.0,0.0,0.0,150162990252912il,1501il,15016299025il,il
803,390,16.7,1.03,93.08,5.64,96.67,0,2017,0.0,0.0,0.0,150162990252912il,1501il,15016299025il,il
804,53,13.2,0.0,0.0,81.13,98.11,1,2021,0.0909,0.8182,0.9545,15016900025201Cil,1501il,15016900025il,il
805,57,29.8,0.0,0.0,85.96,85.96,1,2019,0.0,0.0,0.0,15016900025201Cil,1501il,15016900025il,il
806,65,26.1,0.0,0.0,83.08,69.23,1,2018,0.0,0.0,0.0,15016900025201Cil,1501il,15016900025il,il
807,420,19.4,5.48,84.29,4.76,84.29,1,2017,0.0,0.0,0.0,15016900025201Cil,1501il,15016900025il,il
808,12,0.0,0.0,83.33,0.0,100.0,1,2021,0.0,0.8889,1.0,15016902025201Cil,1501il,15016902025il,il
809,70,1.5,0.0,91.43,0.0,85.71,1,2019,0.0,0.0,0.0,15016902025201Cil,1501il,15016902025il,il
810,46,2.0,0.0,97.83,0.0,91.3,1,2018,0.0,0.0,0.0,15016902025201Cil,1501il,15016902025il,il
811,150,2.5,1.33,4.67,94.0,78.0,1,2017,0.0,0.0,0.0,15016902025201Cil,1501il,15016902025il,il
812,110,19.1,82.73,0.0,14.55,24.55,0,2021,0.5455,0.1818,0.4545,160194240260001il,1601il,16019424026il,il
813,144,32.2,79.86,0.0,16.67,28.47,0,2019,0.0,0.0,0.0,160194240260001il,1601il,16019424026il,il
814,140,25.0,85.0,0.0,13.57,32.86,0,2018,0.0,0.0,0.0,160194240260001il,1601il,16019424026il,il
815,143,33.1,80.42,15.38,2.8,38.46,0,2017,0.0,0.0,0.0,160194240260001il,1601il,16019424026il,il
816,61,30.0,86.89,0.0,0.0,21.31,0,2021,0.2727,0.0,0.2273,160194250260001il,1601il,16019425026il,il
817,52,24.4,94.23,0.0,0.0,25.0,0,2019,0.0,0.0,0.0,160194250260001il,1601il,16019425026il,il
818,50,38.0,98.0,0.0,0.0,32.0,0,2018,0.0,0.0,0.0,160194250260001il,1601il,16019425026il,il
819,62,45.0,98.39,0.0,1.61,24.19,0,2017,0.0,0.0,0.0,160194250260001il,1601il,16019425026il,il
820,32,15.6,93.75,0.0,0.0,40.62,0,2021,0.2727,0.0909,0.3182,160194260260003il,1601il,16019426026il,il
821,34,35.3,85.29,0.0,0.0,50.0,0,2019,0.0,0.0,0.0,160194260260003il,1601il,16019426026il,il
822,45,15.6,71.11,0.0,0.0,35.56,0,2018,0.0,0.0,0.0,160194260260003il,1601il,16019426026il,il
823,37,16.2,83.78,10.81,2.7,37.84,0,2017,0.0,0.0,0.0,160194260260003il,1601il,16019426026il,il
824,278,28.1,83.09,0.0,11.15,12.23,0,2021,0.4545,0.5455,0.7727,160194270260001il,1601il,16019427026il,il
825,320,46.2,82.81,3.44,9.38,19.38,0,2019,0.0,0.0,0.0,160194270260001il,1601il,16019427026il,il
826,297,43.8,82.83,4.38,8.42,21.21,0,2018,0.0,0.0,0.0,160194270260001il,1601il,16019427026il,il
827,274,43.2,85.04,3.28,3.65,14.6,0,2017,0.0,0.0,0.0,160194270260001il,1601il,16019427026il,il
828,353,18.6,49.29,15.3,28.05,48.44,0,2021,0.6364,0.2727,0.6818,160194280260011il,1601il,16019428026il,il
829,452,27.2,49.12,17.7,27.21,50.22,0,2019,0.0,0.0,0.0,160194280260011il,1601il,16019428026il,il
830,429,22.3,54.78,12.59,27.04,45.92,0,2018,0.0,0.0,0.0,160194280260011il,1601il,16019428026il,il
831,417,30.6,58.75,22.54,13.43,46.04,0,2017,0.0,0.0,0.0,160194280260011il,1601il,16019428026il,il
832,52,30.7,84.62,0.0,0.0,0.0,0,2021,0.8182,0.0,0.5,160194290260003il,1601il,16019429026il,il
833,44,40.9,90.91,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,160194290260003il,1601il,16019429026il,il
834,60,41.7,88.33,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,160194290260003il,1601il,16019429026il,il
835,43,31.0,86.05,9.3,2.33,32.56,0,2017,0.0,0.0,0.0,160194290260003il,1601il,16019429026il,il
836,129,25.2,81.4,0.0,10.08,20.16,0,2021,0.5455,0.0909,0.4545,160194300260001il,1601il,16019430026il,il
837,153,32.0,80.39,0.0,16.99,32.03,0,2019,0.0,0.0,0.0,160194300260001il,1601il,16019430026il,il
838,180,28.8,78.89,0.0,18.89,32.78,0,2018,0.0,0.0,0.0,160194300260001il,1601il,16019430026il,il
839,174,31.4,86.21,13.22,0.0,35.06,0,2017,0.0,0.0,0.0,160194300260001il,1601il,16019430026il,il
840,63,23.8,95.24,0.0,0.0,28.57,0,2021,0.4545,0.2727,0.5909,160194320260003il,1601il,16019432026il,il
841,75,30.7,88.0,0.0,0.0,24.0,0,2019,0.0,0.0,0.0,160194320260003il,1601il,16019432026il,il
842,60,30.0,93.33,0.0,0.0,21.67,0,2018,0.0,0.0,0.0,160194320260003il,1601il,16019432026il,il
843,65,33.8,89.23,6.15,0.0,12.31,0,2017,0.0,0.0,0.0,160194320260003il,1601il,16019432026il,il
844,107,13.2,90.65,0.0,0.0,28.97,0,2021,0.2727,0.0,0.2273,170200150260001il,1702il,17020015026il,il
845,132,15.2,91.67,0.0,0.0,36.36,0,2019,0.0,0.0,0.0,170200150260001il,1702il,17020015026il,il
846,129,17.1,94.57,0.0,0.0,31.78,0,2018,0.0,0.0,0.0,170200150260001il,1702il,17020015026il,il
847,148,19.1,88.51,4.05,2.03,37.84,0,2017,0.0,0.0,0.0,170200150260001il,1702il,17020015026il,il
848,47,31.9,93.62,0.0,0.0,25.53,0,2021,0.7273,0.0,0.4545,170200180260001il,1702il,17020018026il,il
849,50,28.6,94.0,0.0,0.0,48.0,0,2019,0.0,0.0,0.0,170200180260001il,1702il,17020018026il,il
850,54,35.2,96.3,0.0,0.0,40.74,0,2018,0.0,0.0,0.0,170200180260001il,1702il,17020018026il,il
851,55,31.5,94.55,0.0,1.82,49.09,0,2017,0.0,0.0,0.0,170200180260001il,1702il,17020018026il,il
852,37,29.7,100.0,0.0,0.0,43.24,0,2021,0.2727,0.6364,0.8636,170530050260001il,1705il,17053005026il,il
853,39,25.7,94.87,0.0,0.0,38.46,0,2019,0.0,0.0,0.0,170530050260001il,1705il,17053005026il,il
854,37,29.7,97.3,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,170530050260001il,1705il,17053005026il,il
855,32,29.0,100.0,0.0,0.0,3.12,0,2017,0.0,0.0,0.0,170530050260001il,1705il,17053005026il,il
856,29,17.2,86.21,0.0,0.0,44.83,0,2021,0.3636,0.0909,0.4545,17053006J260001il,1705il,17053006J26il,il
857,26,19.2,92.31,0.0,0.0,50.0,0,2019,0.0,0.0,0.0,17053006J260001il,1705il,17053006J26il,il
858,23,17.4,95.65,0.0,0.0,56.52,0,2018,0.0,0.0,0.0,17053006J260001il,1705il,17053006J26il,il
859,34,20.6,88.24,8.82,0.0,44.12,0,2017,0.0,0.0,0.0,17053006J260001il,1705il,17053006J26il,il
860,117,20.7,88.89,0.0,0.0,29.91,0,2021,0.2727,0.0,0.2273,170530080260001il,1705il,17053008026il,il
861,135,28.8,91.11,0.0,0.0,28.89,0,2019,0.0,0.0,0.0,170530080260001il,1705il,17053008026il,il
862,113,36.3,88.5,0.0,0.0,21.24,0,2018,0.0,0.0,0.0,170530080260001il,1705il,17053008026il,il
863,135,38.9,92.59,1.48,1.48,31.85,0,2017,0.0,0.0,0.0,170530080260001il,1705il,17053008026il,il
864,42,11.9,90.48,0.0,0.0,40.48,0,2021,0.0,0.0,0.0909,170530740270001il,1705il,17053074027il,il
865,32,6.2,87.5,0.0,0.0,43.75,0,2019,0.0,0.0,0.0,170530740270001il,1705il,17053074027il,il
866,43,25.6,93.02,0.0,0.0,25.58,0,2018,0.0,0.0,0.0,170530740270001il,1705il,17053074027il,il
867,39,16.2,92.31,5.13,0.0,53.85,0,2017,0.0,0.0,0.0,170530740270001il,1705il,17053074027il,il
868,160,25.1,87.5,0.0,0.0,31.87,0,2021,0.9091,0.0,0.5455,170530900170001il,1705il,17053090017il,il
869,144,25.7,87.5,0.0,7.64,33.33,0,2019,0.0,0.0,0.0,170530900170001il,1705il,17053090017il,il
870,169,29.6,82.25,0.0,10.06,36.69,0,2018,0.0,0.0,0.0,170530900170001il,1705il,17053090017il,il
871,141,30.9,86.52,9.93,2.13,39.72,0,2017,0.0,0.0,0.0,170530900170001il,1705il,17053090017il,il
872,48,20.9,89.58,0.0,0.0,33.33,0,2021,0.5455,0.0,0.3636,170532300170001il,1705il,17053230017il,il
873,55,40.0,92.73,0.0,0.0,23.64,0,2019,0.0,0.0,0.0,170532300170001il,1705il,17053230017il,il
874,60,43.4,88.33,0.0,0.0,31.67,0,2018,0.0,0.0,0.0,170532300170001il,1705il,17053230017il,il
875,69,48.5,92.75,4.35,0.0,34.78,0,2017,0.0,0.0,0.0,170532300170001il,1705il,17053230017il,il
876,16,12.5,100.0,0.0,0.0,0.0,0,2021,0.0,0.0909,0.0909,170540210260001il,1705il,17054021026il,il
877,22,22.7,95.45,0.0,0.0,50.0,0,2019,0.0,0.0,0.0,170540210260001il,1705il,17054021026il,il
878,17,17.6,94.12,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,170540210260001il,1705il,17054021026il,il
879,64,26.7,98.44,1.56,0.0,50.0,0,2017,0.0,0.0,0.0,170540210260001il,1705il,17054021026il,il
880,38,26.3,97.37,0.0,0.0,44.74,0,2021,0.0909,0.0,0.1364,170540230260001il,1705il,17054023026il,il
881,50,24.0,96.0,0.0,0.0,36.0,0,2019,0.0,0.0,0.0,170540230260001il,1705il,17054023026il,il
882,33,21.2,100.0,0.0,0.0,33.33,0,2018,0.0,0.0,0.0,170540230260001il,1705il,17054023026il,il
883,44,27.9,90.91,2.27,4.55,40.91,0,2017,0.0,0.0,0.0,170540230260001il,1705il,17054023026il,il
884,210,21.1,89.52,0.0,0.0,41.9,0,2021,0.4545,0.0,0.3182,170544040160001il,1705il,17054404016il,il
885,185,33.1,90.81,0.0,0.0,42.7,0,2019,0.0,0.0,0.0,170544040160001il,1705il,17054404016il,il
886,185,25.4,88.65,0.0,0.0,43.78,0,2018,0.0,0.0,0.0,170544040160001il,1705il,17054404016il,il
887,211,31.7,85.31,2.84,4.74,37.91,0,2017,0.0,0.0,0.0,170544040160001il,1705il,17054404016il,il
888,49,24.5,95.92,0.0,0.0,0.0,0,2021,0.0,0.0,0.0909,170640020260003il,1706il,17064002026il,il
889,53,26.9,98.11,0.0,0.0,26.42,0,2019,0.0,0.0,0.0,170640020260003il,1706il,17064002026il,il
890,53,37.8,98.11,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,170640020260003il,1706il,17064002026il,il
891,63,44.4,95.24,0.0,0.0,26.98,0,2017,0.0,0.0,0.0,170640020260003il,1706il,17064002026il,il
892,70,42.9,92.86,0.0,0.0,0.0,0,2021,0.5455,0.0,0.3636,170640030260002il,1706il,17064003026il,il
893,76,52.7,92.11,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,170640030260002il,1706il,17064003026il,il
894,90,63.3,93.33,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,170640030260002il,1706il,17064003026il,il
895,77,52.0,98.7,0.0,0.0,10.39,0,2017,0.0,0.0,0.0,170640030260002il,1706il,17064003026il,il
896,59,22.0,91.53,0.0,0.0,25.42,0,2021,0.2727,0.0,0.2273,170640040260001il,1706il,17064004026il,il
897,76,26.7,96.05,0.0,0.0,14.47,0,2019,0.0,0.0,0.0,170640040260001il,1706il,17064004026il,il
898,64,21.9,96.88,0.0,0.0,21.88,0,2018,0.0,0.0,0.0,170640040260001il,1706il,17064004026il,il
899,174,48.1,93.68,3.45,0.57,29.89,0,2017,0.0,0.0,0.0,170640040260001il,1706il,17064004026il,il
900,488,41.1,66.19,10.66,7.38,23.57,0,2021,0.6364,0.2727,0.6818,170640050260001il,1706il,17064005026il,il
901,521,48.6,63.72,10.56,10.56,23.42,0,2019,0.0,0.0,0.0,170640050260001il,1706il,17064005026il,il
902,501,46.9,67.27,10.78,8.58,23.75,0,2018,0.0,0.0,0.0,170640050260001il,1706il,17064005026il,il
903,475,51.6,64.63,6.74,10.74,24.63,0,2017,0.0,0.0,0.0,170640050260001il,1706il,17064005026il,il
904,362,27.4,74.86,10.77,7.46,30.66,0,2021,0.6364,0.2727,0.6818,170640050260002il,1706il,17064005026il,il
905,371,32.4,73.58,13.21,7.82,30.46,0,2019,0.0,0.0,0.0,170640050260002il,1706il,17064005026il,il
906,393,38.5,70.74,12.21,8.4,28.75,0,2018,0.0,0.0,0.0,170640050260002il,1706il,17064005026il,il
907,388,38.0,73.2,6.19,13.14,28.87,0,2017,0.0,0.0,0.0,170640050260002il,1706il,17064005026il,il
908,32,31.2,90.62,0.0,0.0,34.38,0,2021,0.2727,0.0,0.2273,170640070260002il,1706il,17064007026il,il
909,29,34.4,93.1,0.0,0.0,0.0,0,2019,0.0,0.0,0.0,170640070260002il,1706il,17064007026il,il
910,28,50.0,96.43,0.0,0.0,0.0,0,2018,0.0,0.0,0.0,170640070260002il,1706il,17064007026il,il
911,43,55.8,90.7,0.0,0.0,13.95,0,2017,0.0,0.0,0.0,170640070260002il,1706il,17064007026il,il
912,104,35.5,89.42,0.0,0.0,40.38,0,2021,0.7273,0.0,0.4545,170640160260009il,1706il,17064016026il,il
913,136,39.1,92.65,0.0,0.0,32.35,0,2019,0.0,0.0,0.0,170640160260009il,1706il,17064016026il,il
914,115,43.5,93.91,0.0,0.0,32.17,0,2018,0.0,0.0,0.0,170640160260009il,1706il,17064016026il,il
915,132,40.8,92.42,1.52,0.76,28.03,0,2017,0.0,0.0,0.0,170640160260009il,1706il,17064016026il,il
916,42,21.4,78.57,0.0,0.0,33.33,0,2021,0.0909,0.0909,0.2273,170640190260001il,1706il,17064019026il,il
917,35,25.6,94.29,0.0,0.0,31.43,0,2019,0.0,0.0,0.0,170640190260001il,1706il,17064019026il,il
918,39,30.8,89.74,0.0,0.0,46.15,0,2018,0.0,0.0,0.0,170640190260001il,1706il,17064019026il,il
919,36,34.3,88.89,8.33,0.0,36.11,0,2017,0.0,0.0,0.0,170640190260001il,1706il,17064019026il,il
920,211,27.3,58.77,14.69,13.74,38.39,0,2021,0.4545,0.4545,0.7727,170640870250001il,1706il,17064087025il,il
921,339,25.6,52.51,22.12,14.45,48.38,0,2019,0.0,0.0,0.0,170640870250001il,1706il,17064087025il,il
922,306,30.8,53.92,24.18,11.44,48.04,0,2018,0.0,0.0,0.0,170640870250001il,1706il,17064087025il,il
923,261,39.2,63.22,10.34,14.94,41.0,0,2017,0.0,0.0,0.0,170640870250001il,1706il,17064087025il,il
924,647,71.5,71.56,2.63,6.8,5.87,0,2021,0.6364,0.1818,0.5909,190220860170001il,1902il,19022086017il,il
925,659,79.3,69.65,1.67,5.46,5.16,0,2019,0.0,0.0,0.0,190220860170001il,1902il,19022086017il,il
926,704,75.0,69.6,1.7,6.11,6.68,0,2018,0.0,0.0,0.0,190220860170001il,1902il,19022086017il,il
927,707,76.0,72.42,7.78,2.55,7.07,0,2017,0.0,0.0,0.0,190220860170001il,1902il,19022086017il,il
928,300,43.0,64.0,12.67,10.67,19.0,0,2021,0.6364,0.1818,0.5909,190220860170002il,1902il,19022086017il,il
929,326,46.8,60.12,18.71,10.43,25.15,0,2019,0.0,0.0,0.0,190220860170002il,1902il,19022086017il,il
930,344,43.3,56.4,17.15,14.24,25.29,0,2018,0.0,0.0,0.0,190220860170002il,1902il,19022086017il,il
931,393,53.7,56.74,10.69,19.59,29.52,0,2017,0.0,0.0,0.0,190220860170002il,1902il,19022086017il,il
932,538,30.6,44.8,8.74,29.55,29.93,0,2021,0.4545,0.4545,0.7727,190220870170001il,1902il,19022087017il,il
933,534,33.1,42.13,8.8,33.15,39.51,0,2019,0.0,0.0,0.0,190220870170001il,1902il,19022087017il,il
934,532,34.7,47.93,9.02,27.44,40.04,0,2018,0.0,0.0,0.0,190220870170001il,1902il,19022087017il,il
935,550,40.8,42.73,28.73,12.0,44.18,0,2017,0.0,0.0,0.0,190220870170001il,1902il,19022087017il,il
936,556,30.7,36.69,7.19,28.78,29.5,0,2021,0.4545,0.4545,0.7727,190220870170002il,1902il,19022087017il,il
937,544,38.5,38.79,8.46,27.02,34.93,0,2019,0.0,0.0,0.0,190220870170002il,1902il,19022087017il,il
938,512,42.4,40.04,5.66,25.0,32.81,0,2018,0.0,0.0,0.0,190220870170002il,1902il,19022087017il,il
939,529,39.3,39.51,24.01,9.45,36.48,0,2017,0.0,0.0,0.0,190220870170002il,1902il,19022087017il,il
940,548,52.3,61.5,2.92,18.07,15.69,0,2021,0.4545,0.4545,0.7727,190220870170003il,1902il,19022087017il,il
941,551,54.3,59.17,4.72,18.51,26.5,0,2019,0.0,0.0,0.0,190220870170003il,1902il,19022087017il,il
942,581,53.5,60.24,5.34,17.04,23.41,0,2018,0.0,0.0,0.0,190220870170003il,1902il,19022087017il,il
943,590,58.6,59.15,17.63,4.41,26.95,0,2017,0.0,0.0,0.0,190220870170003il,1902il,19022087017il,il
944,244,45.1,63.11,7.79,11.89,21.72,0,2021,0.4545,0.4545,0.7727,190220870170004il,1902il,19022087017il,il
945,280,49.4,57.14,11.43,16.43,28.57,0,2019,0.0,0.0,0.0,190220870170004il,1902il,19022087017il,il
946,272,47.8,59.93,10.29,12.87,22.06,0,2018,0.0,0.0,0.0,190220870170004il,1902il,19022087017il,il
947,269,53.4,67.29,5.95,11.15,28.25,0,2017,0.0,0.0,0.0,190220870170004il,1902il,19022087017il,il
948,317,24.4,31.55,0.0,54.26,45.74,0,2021,0.2727,0.6364,0.8636,190220880160001il,1902il,19022088016il,il
949,438,20.8,27.17,0.0,63.7,57.31,0,2019,0.0,0.0,0.0,190220880160001il,1902il,19022088016il,il
950,441,26.5,29.25,0.0,63.95,56.92,0,2018,0.0,0.0,0.0,190220880160001il,1902il,19022088016il,il
951,457,29.4,33.04,59.96,1.53,50.11,0,2017,0.0,0.0,0.0,190220880160001il,1902il,19022088016il,il
952,351,34.8,51.57,7.41,27.64,41.6,0,2021,0.3636,0.5455,0.8182,190220880160002il,1902il,19022088016il,il
953,422,39.8,51.42,9.24,27.73,42.42,0,2019,0.0,0.0,0.0,190220880160002il,1902il,19022088016il,il
954,476,37.2,53.36,9.45,25.0,43.28,0,2018,0.0,0.0,0.0,190220880160002il,1902il,19022088016il,il
955,457,40.0,47.26,26.48,9.41,44.42,0,2017,0.0,0.0,0.0,190220880160002il,1902il,19022088016il,il
956,435,20.4,25.98,2.3,65.75,33.1,0,2021,0.5455,0.0909,0.4545,190220940160001il,1902il,19022094016il,il
957,457,27.9,23.41,2.19,65.65,33.92,0,2019,0.0,0.0,0.0,190220940160001il,1902il,19022094016il,il
958,492,27.4,29.27,0.0,61.59,34.35,0,2018,0.0,0.0,0.0,190220940160001il,1902il,19022094016il,il
959,475,37.0,34.32,53.47,2.11,42.95,0,2017,0.0,0.0,0.0,190220940160001il,1902il,19022094016il,il
960,529,54.2,75.43,3.21,12.1,5.67,0,2021,0.6364,0.2727,0.6818,190220990160001il,1902il,19022099016il,il
961,505,61.9,71.68,4.75,13.27,14.65,0,2019,0.0,0.0,0.0,190220990160001il,1902il,19022099016il,il
962,506,67.0,73.91,5.93,11.46,14.23,0,2018,0.0,0.0,0.0,190220990160001il,1902il,19022099016il,il
963,576,64.4,72.4,11.28,5.9,17.36,0,2017,0.0,0.0,0.0,190220990160001il,1902il,19022099016il,il
964,654,41.8,59.02,10.09,21.71,11.01,0,2021,0.6364,0.2727,0.6818,190220990160002il,1902il,19022099016il,il
965,652,48.3,56.6,12.42,20.55,28.07,0,2019,0.0,0.0,0.0,190220990160002il,1902il,19022099016il,il
966,609,48.9,59.61,9.2,20.69,26.44,0,2018,0.0,0.0,0.0,190220990160002il,1902il,19022099016il,il
967,604,53.3,61.92,15.89,11.09,24.83,0,2017,0.0,0.0,0.0,190220990160002il,1902il,19022099016il,il
968,328,19.9,32.62,0.0,60.98,50.61,0,2021,0.2727,0.6364,0.8636,190221000160001il,1902il,19022100016il,il
969,350,30.1,28.57,0.0,62.57,50.0,0,2019,0.0,0.0,0.0,190221000160001il,1902il,19022100016il,il
970,363,29.0,27.27,0.0,64.46,57.85,0,2018,0.0,0.0,0.0,190221000160001il,1902il,19022100016il,il
971,372,27.4,31.99,55.91,3.49,47.58,0,2017,0.0,0.0,0.0,190221000160001il,1902il,19022100016il,il
972,597,37.9,61.64,5.36,20.27,13.23,0,2021,0.4545,0.3636,0.6818,190221080160001il,1902il,19022108016il,il
973,572,53.0,63.46,5.77,17.66,16.26,0,2019,0.0,0.0,0.0,190221080160001il,1902il,19022108016il,il
974,638,48.9,63.17,5.02,20.85,15.83,0,2018,0.0,0.0,0.0,190221080160001il,1902il,19022108016il,il
975,664,53.1,63.7,17.62,6.02,17.32,0,2017,0.0,0.0,0.0,190221080160001il,1902il,19022108016il,il
976,435,42.5,67.59,4.83,18.85,20.0,0,2021,0.7273,0.1818,0.6364,190222000260020il,1902il,19022200026il,il
977,471,49.9,65.61,4.67,18.9,23.57,0,2019,0.0,0.0,0.0,190222000260020il,1902il,19022200026il,il
978,470,50.4,66.38,5.32,17.87,20.0,0,2018,0.0,0.0,0.0,190222000260020il,1902il,19022200026il,il
979,490,53.3,65.31,17.35,5.51,21.84,0,2017,0.0,0.0,0.0,190222000260020il,1902il,19022200026il,il
980,482,51.0,64.32,8.51,14.11,21.99,0,2021,0.7273,0.1818,0.6364,190222000260021il,1902il,19022200026il,il
