,schoolcode,districtcode,countycode,year,charter,elapass,schoolmode,virtualper,hybridper,totaltested,lowincome,white,black,hispanic,state
4469,101902001,101902tx,101tx,2021,0.0,19.9,0.0,0.0,0,764,90.58,1.7016,5.7592,91.2304,tx
4470,101902002,101902tx,101tx,2015,0.0,30.74,0.0,0.0,0,296,29.39,1.6892,54.7297,43.2432,tx
4471,101902002,101902tx,101tx,2016,0.0,33.84,0.0,0.0,0,331,33.53,1.5106,62.2356,36.2538,tx
4472,101902002,101902tx,101tx,2017,0.0,37.5,0.0,0.0,0,320,79.69,1.25,56.875,40.3125,tx
4473,101902002,101902tx,101tx,2018,0.0,42.02,0.0,0.0,0,307,84.69,1.3029,57.0033,40.7166,tx
4474,101902002,101902tx,101tx,2019,0.0,42.68,0.0,0.0,0,239,82.85,0.8368,56.0669,41.0042,tx
4475,101902002,101902tx,101tx,2021,0.0,32.64,0.0,0.0,0,239,87.87,0.8368,54.8117,44.3515,tx
4476,101902003,101902tx,101tx,2015,0.0,3.09,0.0,0.0,0,291,27.49,0.6873,7.9038,90.7216,tx
4477,101902003,101902tx,101tx,2016,0.0,2.01,0.0,0.0,0,298,27.52,1.0067,7.047,91.6107,tx
4478,101902003,101902tx,101tx,2017,0.0,1.36,0.0,0.0,0,441,82.77,2.7211,8.8435,88.2086,tx
4479,101902003,101902tx,101tx,2018,0.0,3.73,0.0,0.0,0,483,86.13,0.6211,5.176,93.9959,tx
4480,101902003,101902tx,101tx,2019,0.0,5.34,0.0,0.0,0,431,88.17,0.464,7.1926,91.8794,tx
4481,101902003,101902tx,101tx,2021,0.0,25.03,0.0,0.0,0,983,90.74,1.6277,5.4934,92.472,tx
4482,101902004,101902tx,101tx,2015,0.0,0.85,0.0,0.0,0,235,33.19,0.8511,31.9149,66.383,tx
4483,101902004,101902tx,101tx,2016,0.0,2.63,0.0,0.0,0,266,33.83,1.1278,34.2105,62.0301,tx
4484,101902004,101902tx,101tx,2017,0.0,25.05,0.0,0.0,0,479,56.99,1.0438,34.6555,63.2568,tx
4485,101902004,101902tx,101tx,2018,0.0,20.04,0.0,0.0,0,454,81.94,1.3216,33.2599,64.0969,tx
4486,101902004,101902tx,101tx,2019,0.0,23.85,0.0,0.0,0,478,56.07,1.4644,31.1715,65.8996,tx
4487,101902004,101902tx,101tx,2021,0.0,23.59,0.0,0.0,0,831,89.17,0.4813,25.1504,72.5632,tx
4488,101902005,101902tx,101tx,2015,0.0,1.09,0.0,0.0,0,184,29.89,1.087,53.2609,42.3913,tx
4489,101902005,101902tx,101tx,2016,0.0,1.2,0.0,0.0,0,251,35.46,0.7968,59.761,36.6534,tx
4490,101902005,101902tx,101tx,2017,0.0,5.63,0.0,0.0,0,231,73.16,1.2987,55.4113,41.9913,tx
4491,101902005,101902tx,101tx,2018,0.0,4.38,0.0,0.0,0,274,81.39,2.5547,52.1898,41.9708,tx
4492,101902005,101902tx,101tx,2019,0.0,6.62,0.0,0.0,0,272,83.46,0.7353,52.5735,43.3824,tx
4493,101902005,101902tx,101tx,2021,0.0,26.13,0.0,0.0,0,708,85.59,2.6836,45.0565,49.1525,tx
4494,101902008,101902tx,101tx,2015,0.0,85.27,0.0,0.0,0,129,21.71,1.5504,9.3023,83.7209,tx
4495,101902008,101902tx,101tx,2016,0.0,94.5,0.0,0.0,0,109,20.18,0.9174,9.1743,86.2385,tx
4496,101902008,101902tx,101tx,2017,0.0,89.42,0.0,0.0,0,104,92.31,0.0,12.5,86.5385,tx
4497,101902008,101902tx,101tx,2018,0.0,75.0,0.0,0.0,0,104,91.35,3.8462,21.1538,73.0769,tx
4498,101902008,101902tx,101tx,2019,0.0,85.59,0.0,0.0,0,118,77.12,1.6949,16.9492,78.8136,tx
4499,101902008,101902tx,101tx,2021,0.0,54.95,0.0,0.0,0,111,84.68,0.9009,20.7207,76.5766,tx
4500,101902012,101902tx,101tx,2015,0.0,1.47,0.0,0.0,0,409,31.54,0.978,32.0293,63.0807,tx
4501,101902012,101902tx,101tx,2016,0.0,4.01,0.0,0.0,0,499,29.86,0.6012,30.4609,65.3307,tx
4502,101902012,101902tx,101tx,2017,0.0,2.65,0.0,0.0,0,377,80.11,5.305,36.87,55.7029,tx
4503,101902012,101902tx,101tx,2018,0.0,4.38,0.0,0.0,0,365,86.85,2.4658,36.4384,58.6301,tx
4504,101902012,101902tx,101tx,2019,0.0,4.83,0.0,0.0,0,352,79.83,3.4091,34.375,60.7955,tx
4505,101902012,101902tx,101tx,2021,0.0,27.74,0.0,0.0,0,858,88.93,0.5828,30.4196,65.5012,tx
4506,101902013,101902tx,101tx,2015,0.0,2.3,0.0,0.0,0,87,34.48,2.2989,39.0805,57.4713,tx
4507,101902013,101902tx,101tx,2016,0.0,2.94,0.0,0.0,0,102,36.27,1.9608,50.9804,47.0588,tx
4508,101902013,101902tx,101tx,2017,0.0,1.85,0.0,0.0,0,108,77.78,1.8519,60.1852,37.037,tx
4509,101902013,101902tx,101tx,2018,0.0,4.55,0.0,0.0,0,66,87.88,0.0,68.1818,28.7879,tx
4510,101902013,101902tx,101tx,2019,0.0,14.08,0.0,0.0,0,71,84.51,4.2254,49.2958,46.4789,tx
4511,101902013,101902tx,101tx,2021,0.0,11.76,0.0,0.0,0,17,88.24,0.0,35.2941,58.8235,tx
4512,101903001,101903tx,101tx,2015,0.0,27.72,0.0,0.0,0,1169,82.12,2.2241,29.5124,56.373,tx
4513,101903001,101903tx,101tx,2016,0.0,31.64,0.0,0.0,0,1378,80.84,2.9753,25.1814,55.4427,tx
4514,101903001,101903tx,101tx,2017,0.0,24.31,0.0,0.0,0,1440,82.22,4.0278,24.0972,57.2222,tx
4515,101903001,101903tx,101tx,2018,0.0,27.59,0.0,0.0,0,1537,81.52,3.188,23.7476,59.5966,tx
4516,101903001,101903tx,101tx,2019,0.0,27.6,0.0,0.0,0,1395,82.65,3.0108,26.3799,58.9964,tx
4517,101903001,101903tx,101tx,2021,0.0,29.73,1.0,1.0,0,1238,85.22,4.2811,24.8788,59.4507,tx
4518,101903002,101903tx,101tx,2015,0.0,25.2,0.0,0.0,0,1246,83.79,2.2472,31.6212,57.3034,tx
4519,101903002,101903tx,101tx,2016,0.0,29.64,0.0,0.0,0,1346,82.02,2.526,29.049,56.9094,tx
4520,101903002,101903tx,101tx,2017,0.0,28.28,0.0,0.0,0,1432,83.52,2.3743,25.419,61.7318,tx
4521,101903002,101903tx,101tx,2018,0.0,27.09,0.0,0.0,0,1447,84.8,2.0733,27.1596,60.2626,tx
4522,101903002,101903tx,101tx,2019,0.0,31.53,0.0,0.0,0,1646,83.96,2.3086,24.7266,63.1835,tx
4523,101903002,101903tx,101tx,2021,0.0,29.79,1.0,1.0,0,1101,83.92,2.9973,24.614,61.8529,tx
4524,101903003,101903tx,101tx,2015,0.0,30.51,0.0,0.0,0,921,80.89,1.9544,34.4191,46.1455,tx
4525,101903003,101903tx,101tx,2016,0.0,31.22,0.0,0.0,0,993,81.17,2.6183,29.2044,48.137,tx
4526,101903003,101903tx,101tx,2017,0.0,26.71,0.0,0.0,0,1138,83.39,1.2302,32.1617,50.9666,tx
4527,101903003,101903tx,101tx,2018,0.0,30.55,0.0,0.0,0,1064,83.46,2.4436,29.7932,54.3233,tx
4528,101903003,101903tx,101tx,2019,0.0,31.44,0.0,0.0,0,1129,80.6,1.3286,30.1151,55.3587,tx
4529,101903003,101903tx,101tx,2021,0.0,33.46,1.0,1.0,0,783,83.52,3.4483,26.6922,59.0038,tx
4530,101903006,101903tx,101tx,2015,0.0,91.74,0.0,0.0,0,109,55.96,5.5046,17.4312,14.6789,tx
4531,101903006,101903tx,101tx,2016,0.0,87.18,0.0,0.0,0,117,58.97,2.5641,10.2564,18.8034,tx
4532,101903006,101903tx,101tx,2017,0.0,92.0,0.0,0.0,0,100,68.0,4.0,11.0,21.0,tx
4533,101903006,101903tx,101tx,2018,0.0,98.97,0.0,0.0,0,97,64.95,3.0928,11.3402,24.7423,tx
4534,101903006,101903tx,101tx,2019,0.0,96.23,0.0,0.0,0,106,69.81,0.9434,10.3774,24.5283,tx
4535,101903006,101903tx,101tx,2021,0.0,89.92,1.0,1.0,0,119,68.07,4.2017,12.605,27.7311,tx
4536,101903012,101903tx,101tx,2015,0.0,80.53,0.0,0.0,0,113,87.61,0.885,20.354,52.2124,tx
4537,101903012,101903tx,101tx,2016,0.0,83.65,0.0,0.0,0,104,82.69,0.9615,21.1538,56.7308,tx
4538,101903012,101903tx,101tx,2017,0.0,90.29,0.0,0.0,0,103,89.32,1.9417,27.1845,52.4272,tx
4539,101903012,101903tx,101tx,2018,0.0,93.81,0.0,0.0,0,97,88.66,3.0928,25.7732,49.4845,tx
4540,101903012,101903tx,101tx,2019,0.0,89.42,0.0,0.0,0,104,81.73,3.8462,26.9231,50.9615,tx
4541,101903012,101903tx,101tx,2021,0.0,90.82,1.0,1.0,0,98,83.67,1.0204,32.6531,42.8571,tx
4542,101905001,101905tx,101tx,2015,0.0,30.03,0.0,0.0,0,696,72.41,8.3333,13.6494,76.2931,tx
4543,101905001,101905tx,101tx,2016,0.0,34.03,0.0,0.0,0,761,77.66,6.7017,14.8489,76.7411,tx
4544,101905001,101905tx,101tx,2017,0.0,37.36,0.0,0.0,0,819,80.1,7.2039,13.5531,77.1673,tx
4545,101905001,101905tx,101tx,2018,0.0,37.41,0.0,0.0,0,850,80.0,7.2941,12.4706,77.8824,tx
4546,101905001,101905tx,101tx,2019,0.0,44.04,0.0,0.0,0,981,41.28,6.1162,13.5576,78.2875,tx
4547,101905001,101905tx,101tx,2021,0.0,35.36,1.0,1.0,0,837,44.09,3.4648,11.9474,82.1983,tx
4548,101905005,101905tx,101tx,2015,0.0,8.33,0.0,0.0,0,48,83.33,6.25,0.0,79.1667,tx
4549,101905005,101905tx,101tx,2016,0.0,1.72,0.0,0.0,0,58,82.76,12.069,3.4483,84.4828,tx
4550,101905005,101905tx,101tx,2017,0.0,1.85,0.0,0.0,0,54,75.93,18.5185,9.2593,66.6667,tx
4551,101905005,101905tx,101tx,2018,0.0,0.0,0.0,0.0,0,32,75.0,12.5,12.5,71.875,tx
4552,101905005,101905tx,101tx,2019,0.0,0.0,0.0,0.0,0,37,51.35,10.8108,5.4054,78.3784,tx
4553,101905005,101905tx,101tx,2021,0.0,9.09,1.0,1.0,0,11,36.36,0.0,36.3636,63.6364,tx
4554,101906001,101906tx,101tx,2015,0.0,37.55,0.0,0.0,0,458,42.14,45.8515,17.6856,34.0611,tx
4555,101906001,101906tx,101tx,2016,0.0,39.41,0.0,0.0,0,477,41.72,43.3962,15.0943,39.413,tx
4556,101906001,101906tx,101tx,2017,0.0,40.74,0.0,0.0,0,594,50.17,42.9293,18.6869,36.0269,tx
4557,101906001,101906tx,101tx,2018,0.0,46.55,0.0,0.0,0,580,50.34,43.7931,19.6552,33.9655,tx
4558,101906001,101906tx,101tx,2019,0.0,19.86,0.0,0.0,0,292,63.01,30.137,20.5479,47.6027,tx
4559,101906001,101906tx,101tx,2021,0.0,47.75,0.0,0.0,0,511,55.77,39.726,10.9589,46.9667,tx
4560,101907002,101907tx,101tx,2015,0.0,64.93,0.0,0.0,0,998,34.37,44.99,12.5251,30.2605,tx
4561,101907002,101907tx,101tx,2016,0.0,69.6,0.0,0.0,0,908,31.61,43.1718,13.1057,31.4978,tx
4562,101907002,101907tx,101tx,2017,0.0,68.12,0.0,0.0,0,985,36.85,37.665,13.0964,35.736,tx
4563,101907002,101907tx,101tx,2018,0.0,63.94,0.0,0.0,0,879,43.0,37.2014,14.2207,36.5188,tx
4564,101907002,101907tx,101tx,2019,0.0,66.87,0.0,0.0,0,839,43.27,35.2801,14.3027,38.6174,tx
4565,101907002,101907tx,101tx,2021,0.0,75.99,0.0,0.0,0,858,42.54,34.3823,15.5012,36.3636,tx
4566,101907003,101907tx,101tx,2015,0.0,50.81,0.0,0.0,0,984,57.11,16.7683,11.7886,60.3659,tx
4567,101907003,101907tx,101tx,2016,0.0,54.23,0.0,0.0,0,1005,58.91,14.0299,11.6418,61.2935,tx
4568,101907003,101907tx,101tx,2017,0.0,53.92,0.0,0.0,0,1007,61.87,13.9027,10.1291,64.6475,tx
4569,101907003,101907tx,101tx,2018,0.0,52.98,0.0,0.0,0,989,64.91,13.4479,11.1223,61.9818,tx
4570,101907003,101907tx,101tx,2019,0.0,56.92,0.0,0.0,0,975,62.05,13.2308,11.5897,61.3333,tx
4571,101907003,101907tx,101tx,2021,0.0,61.29,0.0,0.0,0,855,58.95,13.0994,12.1637,61.7544,tx
4572,101907004,101907tx,101tx,2015,0.0,54.32,0.0,0.0,0,856,49.3,31.7757,22.3131,33.7617,tx
4573,101907004,101907tx,101tx,2016,0.0,53.62,0.0,0.0,0,897,52.29,26.5329,24.5262,34.4482,tx
4574,101907004,101907tx,101tx,2017,0.0,53.77,0.0,0.0,0,954,53.56,23.4801,28.4067,35.2201,tx
4575,101907004,101907tx,101tx,2018,0.0,54.13,0.0,0.0,0,1018,57.66,21.4145,25.5403,37.8193,tx
4576,101907004,101907tx,101tx,2019,0.0,58.0,0.0,0.0,0,869,57.65,19.4476,30.2647,35.5581,tx
4577,101907004,101907tx,101tx,2021,0.0,59.64,0.0,0.0,0,887,53.66,16.5727,26.832,42.6156,tx
4578,101907005,101907tx,101tx,2015,0.0,60.47,0.0,0.0,0,855,45.85,27.7193,18.5965,43.6257,tx
4579,101907005,101907tx,101tx,2016,0.0,58.89,0.0,0.0,0,866,49.19,25.2887,16.5127,45.2656,tx
4580,101907005,101907tx,101tx,2017,0.0,60.55,0.0,0.0,0,829,51.15,25.4524,17.6116,45.2352,tx
4581,101907005,101907tx,101tx,2018,0.0,53.34,0.0,0.0,0,808,53.47,18.8119,18.6881,52.2277,tx
4582,101907005,101907tx,101tx,2019,0.0,66.11,0.0,0.0,0,841,55.53,22.2354,19.025,48.9893,tx
4583,101907005,101907tx,101tx,2021,0.0,66.51,0.0,0.0,0,633,51.97,16.5877,18.9573,52.2907,tx
4584,101907007,101907tx,101tx,2015,0.0,52.09,0.0,0.0,0,1029,51.51,23.0321,19.7279,44.898,tx
4585,101907007,101907tx,101tx,2016,0.0,55.24,0.0,0.0,0,992,54.23,19.0524,17.8427,49.496,tx
4586,101907007,101907tx,101tx,2017,0.0,55.36,0.0,0.0,0,961,58.9,18.5224,19.667,48.179,tx
4587,101907007,101907tx,101tx,2018,0.0,47.33,0.0,0.0,0,860,63.02,16.1628,21.6279,52.7907,tx
4588,101907007,101907tx,101tx,2019,0.0,55.72,0.0,0.0,0,804,63.18,13.1841,20.398,55.2239,tx
4589,101907007,101907tx,101tx,2021,0.0,60.62,0.0,0.0,0,711,59.77,13.7834,18.8467,55.5556,tx
4590,101907009,101907tx,101tx,2015,0.0,44.88,0.0,0.0,0,909,72.28,9.791,31.4631,52.4752,tx
4591,101907009,101907tx,101tx,2016,0.0,49.41,0.0,0.0,0,925,68.97,11.1351,30.1622,50.8108,tx
4592,101907009,101907tx,101tx,2017,0.0,45.12,0.0,0.0,0,851,67.57,10.6933,28.9072,52.0564,tx
4593,101907009,101907tx,101tx,2018,0.0,46.4,0.0,0.0,0,791,67.76,9.6081,30.847,50.3161,tx
4594,101907009,101907tx,101tx,2019,0.0,56.03,0.0,0.0,0,680,68.53,7.5,31.1765,53.5294,tx
4595,101907009,101907tx,101tx,2021,0.0,61.85,0.0,0.0,0,734,56.4,8.5831,33.9237,48.2289,tx
4596,101907010,101907tx,101tx,2015,0.0,42.2,0.0,0.0,0,917,70.45,9.8146,17.7754,60.8506,tx
4597,101907010,101907tx,101tx,2016,0.0,47.04,0.0,0.0,0,846,70.21,8.2742,18.4397,62.1749,tx
4598,101907010,101907tx,101tx,2017,0.0,44.74,0.0,0.0,0,865,71.68,9.0173,18.6127,62.659,tx
4599,101907010,101907tx,101tx,2018,0.0,45.44,0.0,0.0,0,964,72.61,8.0913,19.8133,61.8257,tx
4600,101907010,101907tx,101tx,2019,0.0,50.6,0.0,0.0,0,913,71.19,7.3384,20.1533,60.1314,tx
4601,101907010,101907tx,101tx,2021,0.0,54.71,0.0,0.0,0,775,72.9,7.4839,21.1613,61.1613,tx
4602,101907011,101907tx,101tx,2015,0.0,79.53,0.0,0.0,0,850,15.41,53.7647,10.9412,25.7647,tx
4603,101907011,101907tx,101tx,2016,0.0,75.14,0.0,0.0,0,889,20.25,50.8436,11.3611,25.5343,tx
4604,101907011,101907tx,101tx,2017,0.0,75.16,0.0,0.0,0,926,20.63,50.108,11.3391,25.594,tx
4605,101907011,101907tx,101tx,2018,0.0,72.72,0.0,0.0,0,909,24.2,48.4048,10.5611,27.6128,tx
4606,101907011,101907tx,101tx,2019,0.0,80.53,0.0,0.0,0,827,23.58,52.237,10.1572,23.0955,tx
4607,101907011,101907tx,101tx,2021,0.0,79.81,0.0,0.0,0,753,22.97,46.3479,11.8194,26.6932,tx
4608,101907012,101907tx,101tx,2015,0.0,80.28,0.0,0.0,0,928,9.7,54.8491,8.5129,20.9052,tx
4609,101907012,101907tx,101tx,2016,0.0,80.21,0.0,0.0,0,955,12.46,53.2984,9.7382,23.0366,tx
